"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Вышгородская ул. 56/2,"," 5/5-эт. кирп. дома, сталинка, 92/58/12 кв.м, двусторонняя, с/у разд., жилое состояние, комнаты раздельные, частично стеклопакеты, шикарный вид, хорошая транспортная развязка, 83000у.е., торг. ","83000","902","USD","5","5","92","58","12","","жилое"," Тел.:  (67) 7164609,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Героев Днепра ул. 62,"," 4/9пан., 70.5/40.9/7.2 кв.м, дом 1982г., 96 серия, двусторонняя, в жилом состоянии. Возможность увеличить кухню до 10 кв.м, металлопластиковое окно на кухне и комнате 16.4 кв.м, с/у разд. - кафель старого образца, 2 лоджии, линолеум, бронедверь, озеро. К метро ""Героев Днепра"" 7 минут пешком. 70000у.е. ","70000","993","USD","4","9","70.5","40.9","7.2","","жилое"," Тел.:  (99) 6680233, моб., (67) 7048030, моб., (63) 6878806, моб., Елена,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Героев Днепра ул., 62,"," 4/9 пан., 70.5/40.9/7.2 кв.м, дом 1982г., 96 серия, 2-сторонняя в жилом состоянии. Возможность увеличить кухню до 10 кв.м, МПО в кухне и комнате 16.4 кв.м, с/у разд. кафель старого образца, 2 лоджии, линолеум. Ст.м. ""Героев Днепра"" - 7мин пешком, 70000у.е. ","70000","993","USD","4","9","70.5","40.9","7.2","","жилое"," Тел.:  (67) 7048030,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Героев Сталинграда 61,"," 96 серия, 9/9-эт. дома + техэтаж, 73/43/9 кв.м, комнаты разд. Первичные документы, без опекунского, в двух комнатах и кухне ремонт, новые батареи, пол с подогревом, новая проводка, кондиционер, бойлер, 1640000грн. Комиссия АН ""АЯКС"" 2,5%. ","1640000","22466","UAH","9","9","73","43","9","","жилое"," Тел.:  (66) 2177712,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Оболонская наб. 1,"," ЖК ""Парус"", 22/30-эт. дома, 118.5/55/11.7 кв.м, Н=3м, после строителей, панорамные виды на Днепр из 1 окна, остальные - на Подол. 260000у.е. Торг. Без комиссии. ","260000","2194","USD","22","30","118.5","55","11.7","Y","после строителей"," Тел.:  (67) 4018752,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Оболонская наб. 1,"," ЖК ""Парус"", 5/30-эт. дома, 122/56/17.7 кв.м, Н=3м, состояние после строителей, панорамные виды на Днепр изо всех окон. 305000у.е. Без комиссии. Налоги платим. ","305000","2500","USD","5","30","122","56","17.7","Y","после строителей"," Тел.:  (50) 4408920,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Оболонская наб. 1,"," ЖК ""Парус"", 5/30-этажного дома, сдан летом 2013г., заселен, 122.1/56/17.7, виды на Днепр из всех окон, после строителей, есть подземный паркинг. 305000y.е. Торг. Без комиссии. ","305000","2498","UNKNOWN","5","30","122.1","56","17.7","Y","после строителей"," Тел.:  (98) 5668425,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Оболонский просп. 1,"," дом 3, ЖК ""ОболонSKY"", 5//26 мон.-карк. дома, 91.78/51.6/13.5, окна в сторону Вышгорода, дом сдан в эксплуатацию, можно заходить на ремонт. 138000 у.е. Без комиссии. Цена за проектную площадь. Есть варианты на других этажах. ","","","UNKNOWN","","","78","51.6","13.5","","N/A"," Тел.:  (98) 5668425,.138000"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Оболонский просп. 1,"," ЖК ""ObolonSKY"", дом 3, сдан, 4/26-эт. дома, 91.79/51.64/12.53  кв.м, окна в сторону Вышгорода и на Кирилловское озеро, ст.м. ""Оболонь"" - 100м, 137000у.е. Торг. Без комиссии. Переуступка. Варианты выше - дороже. ","137000","1370","USD","4","26","100","","","","N/A"," Тел.:  (67) 4018752,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Оболонский просп. 1,"," ЖК ""ObolonSKY"", дом 3, сдан, от ст.м. ""Оболонь"" - 100м. 25/26 и 26/26-эт. дома, выбор уникальных по видам квартир площадью около 95 кв.м по цене от 137000у.е. Без комиссии. Переуступка 2%. ","","","UNKNOWN","25","26","100","","","","N/A"," Тел.:  (67) 4018752,137000"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Оболонский просп. 22В,"," спецпроект 2000г., кирпич, 3/17, 101 кв.м, двусторонняя, вид на парк и во двор. Два санузла, бойлер, паркет, деревянные двери, кухня-студио, эркер в комнате. Встроенные шкафы-купе. Камин. Деревянные стеклопакеты, 180000у.е. ","180000","1782","USD","3","17","101","","","","N/A"," Тел.:  (96) 8538653,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Оболонь,"," Оболонский просп. 14В, 9/9-эт. дома, 57/41/6 кв.м, серия 464, не торцевая, в хорошем жилом состоянии, комнаты смежно-раздельные, балкон застеклён, стеклопакеты, паркет, с/у раздельный, тамбур на три квартиры, 59500у.е. (торг) ","59500","1044","USD","9","9","57","41","6","","жилое"," Тел.:  (66) 2820971,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Оболонь,"," Тимошенко ул. 3, 1/9-эт. дома, 65/42/7.4 кв.м, серия 96, в отличном состоянии, двусторонняя, комнаты раздельные, стеклопакеты, решётки, два балкона застеклены, ламинат, встроенная кухня, с/у разд., кафель, сауна, погреб, 65000у.е. ","65000","1000","USD","1","9","65","42","7.4","","евроремонт"," Тел.:  (66) 2820971,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Попова ул., 5,"," 5/9-эт. кирп. дома, 60/38/8 кв.м. Светлая, тёплая, идеальная планировка, раздельные комнаты, двухсторонняя, в середине дома. Жилое состояние, в двух комнатах паркет. Прекрасный вид из окна. Чистое и аккуратное парадное, лифт, домофон, 50000у.е. ","50000","833","USD","5","9","60","38","8","","жилое"," Тел.:  (67) 3874828,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Приозерная ул.12,"," 4/9эт.дома, двусторонняя, с/у раздельно, две лоджии (3, 4+3, 7) застеклены, 75, 2/42/8, 5 кв.м., бронедверь, хорошая транспортная развязка. Рядом озеро, спорткомплекс, школа. 72000 у.е. Торг. ","72000","","USD","4","9","","","","","N/A"," Тел.:  (68) 0964968, моб., (50) 3534402, моб., (67) 2322391, моб.,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Приозерная ул. 12,"," ст.м. ""Оболонь"", ""Почайна"" пешком, 4/9пан., 75.2/42/8.5, состояние жилое, 2 л/з, все раздельно, двусторонняя, окна на озеро и во двор, чистое парадное, домофон, бронедверь, тамбур, рядом школы, детсады, спорткомплекс, рынок, свободна, 72000у.е. ","72000","957","USD","4","9","75.2","42","8.5","","жилое"," Тел.:  (50) 0532088,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.",""," 9/9-эт. дома. Сделан хороший ремонт. Заменены все коммуникации. Установлены: бронированные двери, счетчики на воду. Есть посудомоечная машина, бойлер, кондиционер. Два балкона отапливаемые. Рядом супермаркет Сильпо, банки, парк, рестораны, метро 10мин пешком. Шикарный вид на Днепр. Общая пл. - 65 кв.м. 85000у.е. Торг. ","85000","1308","USD","9","9","65","","","","жилое"," Тел.:  (98) 4793438, моб., Инна,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Тимошенко ул., 15,"," хороший ремонт, тихое место, развитая инфраструктура центра Оболони. В пешей доступности супермаркеты и небольшие магазины, рынок ""Минский"", поликлиника, аптеки, банковские учреждения. Рядом транспортные коммуникации, метро ""Минская"". Без %. ","","","UNKNOWN","","","","","","","жилое"," Тел.:  (50) 4191486,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Оболонський р-н.","Тимошенко ул. 15,"," хороший ремонт, тихое место, развитая инфраструктура центра Оболони. В пешей доступности супермаркеты и небольшие магазины, рынок ""Минский"", поликлиника, аптеки, банковские учреждения. Рядом транспортные коммуникации, метро ""Минская"". Без %. ","","","UNKNOWN","","","","","","","жилое"," Тел.:  (50) 4191486,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.","Барбюса ул. 37/1","  (Тютюнника), ЖК ""Престиж Холл"", 23/25к, 152/78/18, Н=3м, все раздельно, 2 лоджии и балкон, 2 с/у, гардеробная, без отделки, закрытая территория, охрана, ""чистая"" продажа, рядом ст.м. ""Дворец ""Украина"", инфраструктура, транспортная развязка. 255000у.е ","255000","1678","USD","23","25","152","78","18","","N/A"," Тел.:  (97) 9475872,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.","Білокур вул., 1,"," 5/5ц, 57/38.4/6.2, стел 2.75м. Охайна квартира на затишній вуличці Печерська. Ремонт, комунікації замінені на сучасні; стіни - шпалери, плитка; підлога - паркет, плитка; вікна - металопластик; лічильники - води, світла, газу; кондиціонер. Балкон засклений, бронедвері. Чистий під""їзд, домофон. 90000 у.о. (торг). ","90000","1579","UNKNOWN","5","5","57","38.4","6.2","","жилое"," Тел.:  (67) 4174077, моб. E-mail: ,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.","Болсуновская, 2,"," ""Печерскай"", 128/75/20 кв.м, дизайнерский евроремонт, 9/18 эт., дом ВИП-уровня, шикарный холл, отлично под жилье и аренду, охрана, паркинг, эксклюзив, ключи, торг. ","","","UNKNOWN","9","18","128","75","20","","евроремонт"," Тел.:  (50) 7772028, моб.,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.","Велика Васильківська, 66"," з прекрасним ремонтом. Старовиний будинок з високими стелями біля ст.м. ""Олімпійська"". Апартаменти: кухня, 3 окремі кімнати є двоспальні ліжка, ремонт високого рівня, паркет, кондиціонування, просторий с/в з душ.кабіною, 128000у.е. ","128000","","USD","","","","","","","жилое"," Тел.:  (50) 4943814,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.",""," 93/53/11 9/18к н=2.8 видовая, метро 3 мин., евроремонт, 3 лод/зас., сауна, мебель, 2 кондиционера -139000у.е. Дмитриевская 112/65/13, 7/18к, евроремонт-150000у.е. ","139000","1495","USD","9","18","93","53","11","","евроремонт"," Тел.:  (67) 5054019,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.","Кловский спуск 7,"," 18/45, 131.9 кв.м. Дизайнерский ремонт с применением высококачественных материалов. Канальная Сплит-система кондиционирования ""Daikin"". Встроенная кухня с фасадами из натурального дерева, техника Siemens, меблирована и декорирована, 390000у.е., без %. ","390000","2957","USD","18","","131.9","","","","жилое"," Тел.:  (50) 3553172,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.","Леси Украинки бульв. 7Б,"," 25/27-эт. кирп. нового элитного дома, 171/52/68 кв.м, большая терраса, супервид, студио, 3 спальни, 2 с/у, 2 лоджии и большая терраса, двусторонняя, после строителей, великолепный вид на город, охрана, консьерж, подземный паркинг, 480000у.е., торг. ","480000","2807","USD","25","27","171","52","68","Y","после строителей"," Тел.:  (67) 7164609,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.",""," Лютеранская ул. 8, 5/6-эт. кирп. дома, 83/58/7 кв.м, h=3.4м. Уникальный ""царский"" дом после полной реконструкции с заменой перекрытий, коммуникаций.Лифт.Чистый, охраняемый двор.Идеальное парадное, приличные соседи. Окна на юг и юго-восток. В квартире нет несущих стен-возможна перепланировка.Чистая продажа, правильные документы, ключи передаются на сделке.Срочно.От хозяина, 270000у.е. ","270000","3253","USD","5","6","83","58","7","","N/A"," Тел.:  (68) 3225097,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.","Лютеранская 8."," Элитный центр. Изысканная, солнечная квартира в царском доме с чудесной панорамой на Крещатик. 2 линия, тихо. 5/6-эт. кирп., лифт, ж/б пер., h=4м, 82/58/7 кв.м, с/у совм., бойлер, евроремонт, 2 кондиц., паркет, покраска стен, меблирована. Закрытый, ухоженный двор, парковка. Первичная продажа. Без перепланировок. Хозяин. 280000у.е. ","280000","3415","USD","5","6","82","58","7","","евроремонт"," Тел.:  (50) 4120310, моб., (96) 8183295, моб., Татьяна,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.","Панаса Мирного ул. 12,"," элитная квартира, 7/14, 127/77/20. Светлая, просторная с изысканной мебелью и великолепной планировкой трехкомнатная квартира. Развитая инфраструктура. Лес, озеро - все для отдыха и комфортной жизни. Метро ""Печерск"" - 10 минут пешком. 249900у.е. ","249900","1968","USD","7","14","127","77","20","","N/A"," Тел.:  (67) 3592059,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.","Печерск,"," Мазепы ул. 3, ст.м. ""Арсенальная"", 5/5-эт. кирп. дома, 93  кв.м, h=3.4м, вид на Днепр, Левый берег. Рядом Мариинский, парк Славы, печерские Лавры. сделаны строительные и инженерные/работы, пластиковая сннтехмагистраль и новые радиаторы, рекоструирован и утеплен пол. ремонт крыши. Возможность приватизации мансардного этажа. Без комиссии., 155000у.е., торг. ","155000","","USD","5","5","","","","","жилое"," Тел.:  (67) 4021446, (96) 8711141,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.","Руставели ул. 21,"," сталинка, 6 этаж, 80 кв.м, Н=3м, кухня-гостиная 30 кв.м, две спальни, ванная комната, видовая квартира с дизайнерским ремонтом, 2 спальни, ванная комната. Окна выходят в уютный дворик. 196000 у.е. Без комиссии. Рядом метро ""Палац Спорта"". ","196000","2450","USD","","","80","","","","жилое"," Тел.:  (98) 7757525,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Печерський р-н.","Тютюнника"," (Барбюса), 37/1. Уютная квартира в ""Престиж-холле"", 17/26-этажного дома, 139.7 кв.м, кухня - 16.7 кв.м, большая ванная комната (ванна, душевая кабина, биде, унитаз, умывальник), гостевой с/у, гардеробная, 3 балкона. Пол - дубовый массив. Все материалы, мебель сантехника, освещение, бытовая техника от ведущих мировых фирм. Закрытая территория, удобное расположение. 490000у.е. Торг ","490000","3508","USD","","1","139.7","","","","N/A"," Тел.:  (67) 5005676, моб. Web: ,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Подольський р-н.","Виноградарь,","  Порика 7-А, 12/16-эт.дома, 93/47/14.2. Полностью отремонтированная квартира с мебелью и техникой! Заходи и живи! 2 санузла, ванная с окном, душевая. Кафель, ламинат, бойлер, качественная мебель и техника на кухне. Холл, коридор, все застеклено. Консьерж. 95000у.е., торг ","95000","1022","USD","12","16","93","47","14.2","","жилое"," Тел.:  (67) 5038793, моб., (63) 5981517, моб.,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Подольський р-н.","Вышгородская ул., 45/2,"," 3/9к, 133/66/14 кв.м, Н=3м, все раздельно, евроремонт, встроенная кухня, счетчики, бойлеры, терморегуляторы, малоквартирный дом: всего 2 подъезда, 9 этажей, очень тёплый, внешние и внутренние стены из кирпича, индивидуальный проект, 185000у.е. ","185000","1391","USD","3","9","133","66","14","","евроремонт"," Тел.:  (63) 7157637,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Подольський р-н.","Западынская ул. 3А,"," 2/9 чешский проект с эркером, 63/44/7, светлая, ухоженная, в отличном жилом состоянии с современным ремонтом. Отличное расположение. Ухоженные подъезды и двор. Отличная транспортная развязка. Развитая инфраструктура. 60000 у.е. ","60000","952","USD","2","9","63","44","7","","жилое"," Тел.:  (93) 3079299,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Подольський р-н.","Кирилловская 99,"," 7/9-эт. кирп. дома, совмин, 65/42/7 кв.м, х/р, отличное состояние. Кватира после свежего косметического ремонта. Коинаты раздельные. Вся электрика и коммуникации обьновлены. Встроенная мкбель.Шикарный вид из окна, дом во дворе.Рядом парк, бювет.ст.м""Петровка"", ""Облонь"", ""Лукьяновская"", ""Контрактовая площадь"" в 10 мин.езды на транспорте. Без комиссионных, 61000у.е., торг. ","61000","938","USD","7","9","65","42","7","","жилое"," Тел.:  (67) 4928787, (63) 2249484,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Подольський р-н.","Мостицкий массив,"," Мостицкая ул. 14, 6/10-эт. дома, 96 серия, 67/42/8 кв.м, хорошее жилое состояние, 2 лоджии застеклены, с/у разд., тихое место, дом во дворе, 57000у.е. ","57000","851","USD","6","10","67","42","8","","жилое"," Тел.:  (96) 2282327, (93) 7054133,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Подольський р-н.","Порика ул. 12,"," 5/12-эт. дома, чистая, свободна, отличное месторасположение, через год рядом будет метро, рядом школы, садики, базар, супермаркет, все необходимое для комфортной жизни, полностью готова к продаже, с идеальными документами. Хозяин. Без комиссии. ","","","UNKNOWN","5","12","","","","","N/A"," Тел.:  (67) 4681237,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Подольський р-н.","Почайнинська вул. 57/59,"," 8/9цегл., 58.6/38.4/7.4, спецпроект, світла, затишна, хороший житловий стан, паркет, двостороння, с/в окр., лічильники, лоджія, домофон, чистий під'їзд, тихий зелений двір, затишний престижний р-н, ст.м. ""Тараса Шевченка"" 7хв. 79000у.о., без комісійних ","79000","1348","UNKNOWN","8","9","58.6","38.4","7.4","","N/A"," Тел.:  (67) 3283528, моб., (50) 9000009, моб., Ярослав,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Подольський р-н.","Правды просп., 80-б,"," 7/9-эт.дома, 60/40, кухня-студио, прекрасно перепланирована, стеклопакеты, ламинат в комнате, ковролин в спальне. Большой балкон на комнату и кухню заст., обшит, утеплен, 2 отдельных спальни. С/у совм., подогрев полов. Хорошая входная дверь, 50000у.е. ","50000","","USD","7","9","","","","","N/A"," Тел.:  (96) 3335574,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Подольський р-н.","Тираспольская ул. 43,"," ЖК ""Місто Квітів"", дом 6, 3 очередь, сдача 1кв. 2020г., 3/16-эт. дома, 84.27/44.39/10.67 кв.м, h=2.7м, лоджия 4.37  кв.м, можно объединить с кухней, инфраструктура, ст.м. ""Сырец"" 15мин пешком. 79000у.е. Торг. Без комиссии. Возможна рассрочка. ","79000","1179","USD","3","16","67","","","","N/A"," Тел.:  (67) 4018752,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Беличи,","  Ушакова ул. 16А, ст.м. ""Академгородок"" - 10мин, 8/10-эт.кирп., спецпроект, 70 кв.м, большая кухня 10 кв.м, двустороння, холл, 2 лоджии, с/у разд., гардеробная, дом во дворе, тихо, школы и садики возле дома, 55000у.е. Без комиссионных. Торг уместен. ","55000","786","USD","8","10","70","","","","N/A"," Тел.:  (67) 4434049,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.",""," Куринного ул., 1/5-эт.дома, высокий этаж, 60/43/7.5 кв.м, комнаты разд., паркет, кафель современный, встроенная кухня, бойлер, большой балкон, узаконен погреб, первичная продажа, берем задаток, 43000у.е. ","43000","717","USD","1","5","60","43","7.5","","N/A"," Тел.:  (63) 7470545, моб., (97) 6002253, моб., (50) 9882518, моб.,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Верховинная ул.,"," 3/9-эт. кирп. дома, 65/42/10 кв.м, с ремонтом, встроенная мебель, 67000у.е. Котельникова ул., 26, 13/14-эт. кирп. дома, 70/42/11, хорошее состояние, 65000у.е., торг. Котельникова ул., 13, 15/15-эт. кирп. дома, 72/42/10, великолепный ремонт с мебелью и техникой, 90000у.е., торг. ","67000","1031","USD","3","9","65","42","10","","жилое"," Тел.:  (67) 5011152, моб., (44) 5920674,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Верховинна вул., 7"," біля ст.м. ""Святошин"", 1/9-пов., 72/42/9 кв.м, великий хол 9 кв.м. Поблизу з магазинами ""АТБ"", ""Новус"", ""Сільпо"". Квартира з євроремонтом: пластикові вікна, броньовані двері, сигналізація, повністю утеплений фасад стін (10 см), школа, садок, 77000у.о. Від Власника, без комісії. ","77000","1069","UNKNOWN","1","9","72","42","9","","жилое"," Тел.:  (66) 1254623, моб., (93) 4843765, моб., Андрей,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Григоровича-Барского 7,"," 6/9-эт. кер.-бет. дома, серия 96, 1982г.п., 70/41/8 кв.м, h=2.65м, комнаты раздельно, металлопластиковые окна, паркет, встроенная кухня, с/у разд. - облицован кафелем, частично заменена проводка, свежие обои, развитая инфраструктура. 55000у.е. ","55000","786","USD","6","9","70","41","8","","N/A"," Тел.:  (68) 2392003,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Драгоманова ул., 44а,"," 92/51/13 кв.м, 14/15к, дом 2000г.постр., 2 лоджии застеклены. Стеклопакеты, хорошие батареи. Бойлер, 2 кондиционера. Качественный паркет. Объемный зеркальный шкаф-купе. Двусторонняя. Тамбур. Зеленый двор. Рядом детсад, школа, поликлиника. 78000у.е. ","78000","848","USD","14","15","92","51","13","","N/A"," Тел.:  (96) 9526514,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Жмеринская ул. 4,"," 8/9, панель, 62/45/7.5, 3 комнаты (15.7, 15.7, 11)м2, с/у разд., в ванной новая плитка, состояние квартиры жилое, окна м/п, две застекленные лоджии. Развитая инфраструктура, рядом школа-лицей, супермаркет, метро ""Житомирская"". 45000y.e. ","45000","726","UNKNOWN","8","9","62","45","7.5","","жилое"," Тел.:  (98) 7757525,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Клавдиевская ул. 23/15,"," 10/14эт, 74.5/40.5/9, балкон застеклен-4.7 кв.м, после капитального ремонта, паркет, встроенные шкафы, с/у/р, х/р, новая сантехника, свободна, ""чистая"" продажа. Лесопарковая зона. Школа, детсадик, училища, м.Академгородок, ТЦ, Агромат, Новус, развитая инфраструктура. Цена договорная. Хозяйка. ","","","UNKNOWN","10","14","74.5","40.5","9","","евроремонт"," Тел.:  (66) 4140543, моб., (67) 7984546, моб.,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Кольцова бульв. 7,"," 6/9-эт. дома, 69/48/7 кв.м, лоджия 4.2 кв.м, 464 серия, хорошее состоянии: везде мпо, с/у совм. кухня - кафель, 2 кондиционера, встроенная кухня, посудомоечная машина, бронедверь, лоджия утеплена, рядом 2 детсада, 2 школы, ТЦ, рынок, 53000у.е. ","53000","768","USD","6","9","69","48","7","","жилое"," Тел.:  (93) 3079299,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.",""," 11/24 эт. кирп. 80/47/13. Большая, светлая квартира. Кухня гостиная. 2 отдельные спальни. Встр. итальянская кухня. Посудомойка. Холодильник. Бойлер. Стир. машина. Кондиционеры. Полностью меблирована. В доме подземный паркинг. Консьерж. 4 лифта. Рядом метро Святошин, Академгородок. Школы, дет. сады, Новус. 110000 у.е. Без комиссии. ","110000","1375","USD","11","24","80","47","13","","N/A"," Тел.:  (67) 6824502, моб.,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Наумова ул. 37,"," смежно-раздельная, 2/9 этажного дома, 60/42/8 кв.м, лоджия застеклена, стеклопакеты, кафель, хорошее жилое состояние, 50000у.е. ","50000","833","USD","2","9","60","42","8","","жилое"," Тел.:  (67) 8115785, моб. Web: ,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Никольская Борщаговка,"," Роллана, 13. Все комнаты раздельные! 3/9, 64, 3/41, 2/7, балкон 9 м застеклен. В квартире сделан капитальный ремонт. Кафель. Стеклопакеты. Художественный паркет в отличном состоянии. Новые батареи. Шкафы-купе. Окна во двор. Отличная транспортная развязка и инфраструктура. 53000у.е., торг ","53000","","USD","3","9","","","","","евроремонт"," Тел.:  (67) 5038793, моб.,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Палладіна просп., 22"," біля метро, 18/22 цегл., 91.3/56.7, 2005р.забуд., 3 ліфти, консьєрж, індивідуальні лічильники води і тепла (повірені), панорамні вікна, склопакети Rehau, 2 повноцінні с/в, велика гідромасажна ванна, душкабіна, бойлер, якісна вбудована кухня з варочною поверхнею Samsung, 2 кондицыонери, бронедверь, якісні дерв""яні міжкімнаті двері, 106000у.о., торг. ","106000","","UNKNOWN","18","22","","","","","N/A"," Тел.:  (50) 3584344, моб.,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Победы просп. 148/1,"," 2/9-эт. дома, 60/40/7 кв.м, смежно-раздельная, состояние под ремонт, рядом сад, школа, рынок, парк рядом, метро ""Академгородок"" - 15 минут. 42500 у.е. Агентство, комиссия 2.5%. ","42500","708","USD","2","9","60","40","7","","под ремонт"," Тел.:  (98) 5668425,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Стуса ул. 28,"," 9/10-эт. кирп. дома, 65/41/8 кв.м, косметический ремонт, стеклопакет, с/у разд., кафель, серия КП, холл, комнаты раздельные, бронедверь, техэтаж, до метро - 10 минут, 66000у.е. Торг. ","66000","1015","USD","9","10","65","41","8","","жилое"," Тел.:  (67) 7164609,"
"Нерухомість","Квартири і кімнати. Продам.","103: Квартири 3-кімнатні","Київ. Святошинський р-н.","Стуса вул. 28,"," ст.м. ""Житомирська"", 2/9, 70/40/8.5, у великій кімнаті дубовий паркет, в інших ламінат, лоджія та балкон засклені, кухня і с/в - сучасний кахель, сантехніка нова, лічильники тепла, води та газу, двозонний електролічильник, вікна у двір. 77000у.о. ","77000","1100","UNKNOWN","2","9","70","40","8.5","","N/A"," Тел.:  (97) 9475872,"
